Datum;Abfluss [m³/s];day;month;year;Hydro_Jahr;Jahreszeit;Monat;NQ;MNQ;MQ;MHQ;HQ
1991-10-11 00:00:00;1,58;11;10;1991;1991;Herbst;10;0,62;1,34;2,7;9,21;12,71
1991-10-12 00:00:00;1,7;12;10;1991;1991;Herbst;10;0,62;1,34;2,7;9,21;12,71
1991-10-13 00:00:00;3,639;13;10;1991;1991;Herbst;10;0,62;1,34;2,7;9,21;12,71
1991-10-14 00:00:00;1,92;14;10;1991;1991;Herbst;10;0,62;1,34;2,7;9,21;12,71
1991-10-15 00:00:00;1,634;15;10;1991;1991;Herbst;10;0,62;1,34;2,7;9,21;12,71
1991-10-16 00:00:00;1,844;16;10;1991;1991;Herbst;10;0,62;1,34;2,7;9,21;12,71
1991-10-17 00:00:00;1,697;17;10;1991;1991;Herbst;10;0,62;1,34;2,7;9,21;12,71
1991-10-18 00:00:00;2,12;18;10;1991;1991;Herbst;10;0,62;1,34;2,7;9,21;12,71
1991-10-19 00:00:00;2,055;19;10;1991;1991;Herbst;10;0,62;1,34;2,7;9,21;12,71
1991-10-20 00:00:00;1,564;20;10;1991;1991;Herbst;10;0,62;1,34;2,7;9,21;12,71
1991-10-21 00:00:00;1,254;21;10;1991;1991;Herbst;10;0,62;1,34;2,7;9,21;12,71
1991-10-22 00:00:00;1,433;22;10;1991;1991;Herbst;10;0,62;1,34;2,7;9,21;12,71
1991-10-23 00:00:00;1,421;23;10;1991;1991;Herbst;10;0,62;1,34;2,7;9,21;12,71
1991-10-24 00:00:00;1,51;24;10;1991;1991;Herbst;10;0,62;1,34;2,7;9,21;12,71
1991-10-25 00:00:00;1,521;25;10;1991;1991;Herbst;10;0,62;1,34;2,7;9,21;12,71
1991-10-26 00:00:00;1,493;26;10;1991;1991;Herbst;10;0,62;1,34;2,7;9,21;12,71
1991-10-27 00:00:00;1,329;27;10;1991;1991;Herbst;10;0,62;1,34;2,7;9,21;12,71
1991-10-28 00:00:00;1,255;28;10;1991;1991;Herbst;10;0,62;1,34;2,7;9,21;12,71
1991-10-29 00:00:00;1,472;29;10;1991;1991;Herbst;10;0,62;1,34;2,7;9,21;12,71
1991-10-30 00:00:00;1,554;30;10;1991;1991;Herbst;10;0,62;1,34;2,7;9,21;12,71
1991-10-31 00:00:00;1,557;31;10;1991;1991;Herbst;10;0,62;1,34;2,7;9,21;12,71
1991-11-01 00:00:00;1,454;1;11;1991;1991;Herbst;11;0,62;1,34;2,7;9,21;12,71
1991-11-02 00:00:00;1,584;2;11;1991;1991;Herbst;11;0,62;1,34;2,7;9,21;12,71
1991-11-03 00:00:00;2,003;3;11;1991;1991;Herbst;11;0,62;1,34;2,7;9,21;12,71
1991-11-04 00:00:00;3,418;4;11;1991;1991;Herbst;11;0,62;1,34;2,7;9,21;12,71
1991-11-05 00:00:00;2,731;5;11;1991;1991;Herbst;11;0,62;1,34;2,7;9,21;12,71
1991-11-06 00:00:00;2,391;6;11;1991;1991;Herbst;11;0,62;1,34;2,7;9,21;12,71
1991-11-07 00:00:00;3,276;7;11;1991;1991;Herbst;11;0,62;1,34;2,7;9,21;12,71
1991-11-08 00:00:00;4,662;8;11;1991;1991;Herbst;11;0,62;1,34;2,7;9,21;12,71
1991-11-09 00:00:00;4,323;9;11;1991;1991;Herbst;11;0,62;1,34;2,7;9,21;12,71
1991-11-10 00:00:00;2,252;10;11;1991;1991;Herbst;11;0,62;1,34;2,7;9,21;12,71
1991-11-11 00:00:00;1,984;11;11;1991;1991;Herbst;11;0,62;1,34;2,7;9,21;12,71
1991-11-12 00:00:00;3,168;12;11;1991;1991;Herbst;11;0,62;1,34;2,7;9,21;12,71
1991-11-13 00:00:00;3,37;13;11;1991;1991;Herbst;11;0,62;1,34;2,7;9,21;12,71
1991-11-14 00:00:00;2,449;14;11;1991;1991;Herbst;11;0,62;1,34;2,7;9,21;12,71
1991-11-15 00:00:00;2,028;15;11;1991;1991;Herbst;11;0,62;1,34;2,7;9,21;12,71
1991-11-16 00:00:00;1,685;16;11;1991;1991;Herbst;11;0,62;1,34;2,7;9,21;12,71
1991-11-17 00:00:00;1,559;17;11;1991;1991;Herbst;11;0,62;1,34;2,7;9,21;12,71
1991-11-18 00:00:00;1,596;18;11;1991;1991;Herbst;11;0,62;1,34;2,7;9,21;12,71
1991-11-19 00:00:00;2,256;19;11;1991;1991;Herbst;11;0,62;1,34;2,7;9,21;12,71
1991-11-20 00:00:00;3,275;20;11;1991;1991;Herbst;11;0,62;1,34;2,7;9,21;12,71
1991-11-21 00:00:00;2,446;21;11;1991;1991;Herbst;11;0,62;1,34;2,7;9,21;12,71
1991-11-22 00:00:00;2,039;22;11;1991;1991;Herbst;11;0,62;1,34;2,7;9,21;12,71
1991-11-23 00:00:00;1,76;23;11;1991;1991;Herbst;11;0,62;1,34;2,7;9,21;12,71
1991-11-24 00:00:00;1,593;24;11;1991;1991;Herbst;11;0,62;1,34;2,7;9,21;12,71
1991-11-25 00:00:00;1,318;25;11;1991;1991;Herbst;11;0,62;1,34;2,7;9,21;12,71
1991-11-26 00:00:00;1,754;26;11;1991;1991;Herbst;11;0,62;1,34;2,7;9,21;12,71
1991-11-27 00:00:00;1,871;27;11;1991;1991;Herbst;11;0,62;1,34;2,7;9,21;12,71
1991-11-28 00:00:00;1,705;28;11;1991;1991;Herbst;11;0,62;1,34;2,7;9,21;12,71
1991-11-29 00:00:00;1,675;29;11;1991;1991;Herbst;11;0,62;1,34;2,7;9,21;12,71
1991-11-30 00:00:00;1,594;30;11;1991;1991;Herbst;11;0,62;1,34;2,7;9,21;12,71
1991-12-01 00:00:00;1,535;1;12;1991;1991;Winter;12;0,62;1,34;2,7;9,21;12,71
1991-12-02 00:00:00;1,225;2;12;1991;1991;Winter;12;0,62;1,34;2,7;9,21;12,71
1991-12-03 00:00:00;1,742;3;12;1991;1991;Winter;12;0,62;1,34;2,7;9,21;12,71
1991-12-04 00:00:00;1,823;4;12;1991;1991;Winter;12;0,62;1,34;2,7;9,21;12,71
1991-12-05 00:00:00;1,663;5;12;1991;1991;Winter;12;0,62;1,34;2,7;9,21;12,71
1991-12-06 00:00:00;1,634;6;12;1991;1991;Winter;12;0,62;1,34;2,7;9,21;12,71
1991-12-07 00:00:00;1,63;7;12;1991;1991;Winter;12;0,62;1,34;2,7;9,21;12,71
1991-12-08 00:00:00;1,457;8;12;1991;1991;Winter;12;0,62;1,34;2,7;9,21;12,71
1991-12-09 00:00:00;1,408;9;12;1991;1991;Winter;12;0,62;1,34;2,7;9,21;12,71
1991-12-10 00:00:00;1,619;10;12;1991;1991;Winter;12;0,62;1,34;2,7;9,21;12,71
1991-12-11 00:00:00;1,635;11;12;1991;1991;Winter;12;0,62;1,34;2,7;9,21;12,71
1991-12-12 00:00:00;1,629;12;12;1991;1991;Winter;12;0,62;1,34;2,7;9,21;12,71
1991-12-13 00:00:00;1,579;13;12;1991;1991;Winter;12;0,62;1,34;2,7;9,21;12,71
1991-12-14 00:00:00;1,532;14;12;1991;1991;Winter;12;0,62;1,34;2,7;9,21;12,71
1991-12-15 00:00:00;1,405;15;12;1991;1991;Winter;12;0,62;1,34;2,7;9,21;12,71
1991-12-16 00:00:00;1,386;16;12;1991;1991;Winter;12;0,62;1,34;2,7;9,21;12,71
1991-12-17 00:00:00;1,969;17;12;1991;1991;Winter;12;0,62;1,34;2,7;9,21;12,71
1991-12-18 00:00:00;3,655;18;12;1991;1991;Winter;12;0,62;1,34;2,7;9,21;12,71
1991-12-19 00:00:00;3,915;19;12;1991;1991;Winter;12;0,62;1,34;2,7;9,21;12,71
1991-12-20 00:00:00;5,005;20;12;1991;1991;Winter;12;0,62;1,34;2,7;9,21;12,71
1991-12-21 00:00:00;4,604;21;12;1991;1991;Winter;12;0,62;1,34;2,7;9,21;12,71
1991-12-22 00:00:00;7,276;22;12;1991;1991;Winter;12;0,62;1,34;2,7;9,21;12,71
1991-12-23 00:00:00;4,049;23;12;1991;1991;Winter;12;0,62;1,34;2,7;9,21;12,71
1991-12-24 00:00:00;2,678;24;12;1991;1991;Winter;12;0,62;1,34;2,7;9,21;12,71
1991-12-25 00:00:00;2,464;25;12;1991;1991;Winter;12;0,62;1,34;2,7;9,21;12,71
1991-12-26 00:00:00;1,95;26;12;1991;1991;Winter;12;0,62;1,34;2,7;9,21;12,71
1991-12-27 00:00:00;1,96;27;12;1991;1991;Winter;12;0,62;1,34;2,7;9,21;12,71
1991-12-28 00:00:00;1,882;28;12;1991;1991;Winter;12;0,62;1,34;2,7;9,21;12,71
1991-12-29 00:00:00;1,775;29;12;1991;1991;Winter;12;0,62;1,34;2,7;9,21;12,71
1991-12-30 00:00:00;1,699;30;12;1991;1991;Winter;12;0,62;1,34;2,7;9,21;12,71
1991-12-31 00:00:00;1,686;31;12;1991;1991;Winter;12;0,62;1,34;2,7;9,21;12,71
1992-01-01 00:00:00;1,681;1;1;1992;1991;Winter;1;0,62;1,34;2,7;9,21;12,71
1992-01-02 00:00:00;1,632;2;1;1992;1991;Winter;1;0,62;1,34;2,7;9,21;12,71
1992-01-03 00:00:00;1,7;3;1;1992;1991;Winter;1;0,62;1,34;2,7;9,21;12,71
1992-01-04 00:00:00;2,012;4;1;1992;1991;Winter;1;0,62;1,34;2,7;9,21;12,71
1992-01-05 00:00:00;3,457;5;1;1992;1991;Winter;1;0,62;1,34;2,7;9,21;12,71
1992-01-06 00:00:00;3,26;6;1;1992;1991;Winter;1;0,62;1,34;2,7;9,21;12,71
1992-01-07 00:00:00;2,686;7;1;1992;1991;Winter;1;0,62;1,34;2,7;9,21;12,71
1992-01-08 00:00:00;2,217;8;1;1992;1991;Winter;1;0,62;1,34;2,7;9,21;12,71
1992-01-09 00:00:00;2,345;9;1;1992;1991;Winter;1;0,62;1,34;2,7;9,21;12,71
1992-01-10 00:00:00;2,176;10;1;1992;1991;Winter;1;0,62;1,34;2,7;9,21;12,71
1992-01-11 00:00:00;1,925;11;1;1992;1991;Winter;1;0,62;1,34;2,7;9,21;12,71
1992-01-12 00:00:00;1,783;12;1;1992;1991;Winter;1;0,62;1,34;2,7;9,21;12,71
1992-01-13 00:00:00;1,788;13;1;1992;1991;Winter;1;0,62;1,34;2,7;9,21;12,71
1992-01-14 00:00:00;1,98;14;1;1992;1991;Winter;1;0,62;1,34;2,7;9,21;12,71
1992-01-15 00:00:00;1,903;15;1;1992;1991;Winter;1;0,62;1,34;2,7;9,21;12,71
1992-01-16 00:00:00;1,931;16;1;1992;1991;Winter;1;0,62;1,34;2,7;9,21;12,71
1992-01-17 00:00:00;1,872;17;1;1992;1991;Winter;1;0,62;1,34;2,7;9,21;12,71
1992-01-18 00:00:00;1,835;18;1;1992;1991;Winter;1;0,62;1,34;2,7;9,21;12,71
1992-01-19 00:00:00;1,775;19;1;1992;1991;Winter;1;0,62;1,34;2,7;9,21;12,71
1992-01-20 00:00:00;2,43;20;1;1992;1991;Winter;1;0,62;1,34;2,7;9,21;12,71
1992-01-21 00:00:00;2,085;21;1;1992;1991;Winter;1;0,62;1,34;2,7;9,21;12,71
1992-01-22 00:00:00;1,921;22;1;1992;1991;Winter;1;0,62;1,34;2,7;9,21;12,71
1992-01-23 00:00:00;1,824;23;1;1992;1991;Winter;1;0,62;1,34;2,7;9,21;12,71
1992-01-24 00:00:00;1,788;24;1;1992;1991;Winter;1;0,62;1,34;2,7;9,21;12,71
1992-01-25 00:00:00;1,765;25;1;1992;1991;Winter;1;0,62;1,34;2,7;9,21;12,71
1992-01-26 00:00:00;1,682;26;1;1992;1991;Winter;1;0,62;1,34;2,7;9,21;12,71
1992-01-27 00:00:00;1,609;27;1;1992;1991;Winter;1;0,62;1,34;2,7;9,21;12,71
1992-01-28 00:00:00;1,807;28;1;1992;1991;Winter;1;0,62;1,34;2,7;9,21;12,71
1992-01-29 00:00:00;1,794;29;1;1992;1991;Winter;1;0,62;1,34;2,7;9,21;12,71
1992-01-30 00:00:00;1,75;30;1;1992;1991;Winter;1;0,62;1,34;2,7;9,21;12,71
1992-01-31 00:00:00;1,743;31;1;1992;1991;Winter;1;0,62;1,34;2,7;9,21;12,71
1992-02-01 00:00:00;1,703;1;2;1992;1991;Winter;2;0,62;1,34;2,7;9,21;12,71
1992-02-02 00:00:00;1,551;2;2;1992;1991;Winter;2;0,62;1,34;2,7;9,21;12,71
1992-02-03 00:00:00;1,57;3;2;1992;1991;Winter;2;0,62;1,34;2,7;9,21;12,71
1992-02-04 00:00:00;1,951;4;2;1992;1991;Winter;2;0,62;1,34;2,7;9,21;12,71
1992-02-05 00:00:00;2,31;5;2;1992;1991;Winter;2;0,62;1,34;2,7;9,21;12,71
1992-02-06 00:00:00;2,197;6;2;1992;1991;Winter;2;0,62;1,34;2,7;9,21;12,71
1992-02-07 00:00:00;1,856;7;2;1992;1991;Winter;2;0,62;1,34;2,7;9,21;12,71
1992-02-08 00:00:00;1,698;8;2;1992;1991;Winter;2;0,62;1,34;2,7;9,21;12,71
1992-02-09 00:00:00;1,645;9;2;1992;1991;Winter;2;0,62;1,34;2,7;9,21;12,71
1992-02-10 00:00:00;1,667;10;2;1992;1991;Winter;2;0,62;1,34;2,7;9,21;12,71
1992-02-11 00:00:00;2,029;11;2;1992;1991;Winter;2;0,62;1,34;2,7;9,21;12,71
1992-02-12 00:00:00;2,307;12;2;1992;1991;Winter;2;0,62;1,34;2,7;9,21;12,71
1992-02-13 00:00:00;2,099;13;2;1992;1991;Winter;2;0,62;1,34;2,7;9,21;12,71
1992-02-14 00:00:00;1,904;14;2;1992;1991;Winter;2;0,62;1,34;2,7;9,21;12,71
1992-02-15 00:00:00;2,106;15;2;1992;1991;Winter;2;0,62;1,34;2,7;9,21;12,71
1992-02-16 00:00:00;2,027;16;2;1992;1991;Winter;2;0,62;1,34;2,7;9,21;12,71
1992-02-17 00:00:00;2,168;17;2;1992;1991;Winter;2;0,62;1,34;2,7;9,21;12,71
1992-02-18 00:00:00;2,009;18;2;1992;1991;Winter;2;0,62;1,34;2,7;9,21;12,71
1992-02-19 00:00:00;1,786;19;2;1992;1991;Winter;2;0,62;1,34;2,7;9,21;12,71
1992-02-20 00:00:00;1,876;20;2;1992;1991;Winter;2;0,62;1,34;2,7;9,21;12,71
1992-02-21 00:00:00;1,833;21;2;1992;1991;Winter;2;0,62;1,34;2,7;9,21;12,71
1992-02-22 00:00:00;1,712;22;2;1992;1991;Winter;2;0,62;1,34;2,7;9,21;12,71
1992-02-23 00:00:00;1,623;23;2;1992;1991;Winter;2;0,62;1,34;2,7;9,21;12,71
1992-02-24 00:00:00;1,68;24;2;1992;1991;Winter;2;0,62;1,34;2,7;9,21;12,71
1992-02-25 00:00:00;1,745;25;2;1992;1991;Winter;2;0,62;1,34;2,7;9,21;12,71
1992-02-26 00:00:00;1,727;26;2;1992;1991;Winter;2;0,62;1,34;2,7;9,21;12,71
1992-02-27 00:00:00;1,664;27;2;1992;1991;Winter;2;0,62;1,34;2,7;9,21;12,71
1992-02-28 00:00:00;1,586;28;2;1992;1991;Winter;2;0,62;1,34;2,7;9,21;12,71
1992-02-29 00:00:00;1,524;29;2;1992;1991;Winter;2;0,62;1,34;2,7;9,21;12,71
1992-03-01 00:00:00;1,394;1;3;1992;1991;Fruehling;3;0,62;1,34;2,7;9,21;12,71
1992-03-02 00:00:00;1,364;2;3;1992;1991;Fruehling;3;0,62;1,34;2,7;9,21;12,71
1992-03-03 00:00:00;1,344;3;3;1992;1991;Fruehling;3;0,62;1,34;2,7;9,21;12,71
1992-03-04 00:00:00;1,434;4;3;1992;1991;Fruehling;3;0,62;1,34;2,7;9,21;12,71
1992-03-05 00:00:00;1,563;5;3;1992;1991;Fruehling;3;0,62;1,34;2,7;9,21;12,71
1992-03-06 00:00:00;2,512;6;3;1992;1991;Fruehling;3;0,62;1,34;2,7;9,21;12,71
1992-03-07 00:00:00;2,053;7;3;1992;1991;Fruehling;3;0,62;1,34;2,7;9,21;12,71
1992-03-08 00:00:00;1,607;8;3;1992;1991;Fruehling;3;0,62;1,34;2,7;9,21;12,71
1992-03-09 00:00:00;1,431;9;3;1992;1991;Fruehling;3;0,62;1,34;2,7;9,21;12,71
1992-03-10 00:00:00;1,592;10;3;1992;1991;Fruehling;3;0,62;1,34;2,7;9,21;12,71
1992-03-11 00:00:00;2,004;11;3;1992;1991;Fruehling;3;0,62;1,34;2,7;9,21;12,71
1992-03-12 00:00:00;1,903;12;3;1992;1991;Fruehling;3;0,62;1,34;2,7;9,21;12,71
1992-03-13 00:00:00;3,791;13;3;1992;1991;Fruehling;3;0,62;1,34;2,7;9,21;12,71
1992-03-14 00:00:00;3,013;14;3;1992;1991;Fruehling;3;0,62;1,34;2,7;9,21;12,71
1992-03-15 00:00:00;2,1;15;3;1992;1991;Fruehling;3;0,62;1,34;2,7;9,21;12,71
1992-03-16 00:00:00;1,64;16;3;1992;1991;Fruehling;3;0,62;1,34;2,7;9,21;12,71
1992-03-17 00:00:00;1,942;17;3;1992;1991;Fruehling;3;0,62;1,34;2,7;9,21;12,71
1992-03-18 00:00:00;1,917;18;3;1992;1991;Fruehling;3;0,62;1,34;2,7;9,21;12,71
1992-03-19 00:00:00;1,834;19;3;1992;1991;Fruehling;3;0,62;1,34;2,7;9,21;12,71
1992-03-20 00:00:00;1,782;20;3;1992;1991;Fruehling;3;0,62;1,34;2,7;9,21;12,71
1992-03-21 00:00:00;1,947;21;3;1992;1991;Fruehling;3;0,62;1,34;2,7;9,21;12,71
1992-03-22 00:00:00;4,142;22;3;1992;1991;Fruehling;3;0,62;1,34;2,7;9,21;12,71
1992-03-23 00:00:00;4,457;23;3;1992;1991;Fruehling;3;0,62;1,34;2,7;9,21;12,71
1992-03-24 00:00:00;3,117;24;3;1992;1991;Fruehling;3;0,62;1,34;2,7;9,21;12,71
1992-03-25 00:00:00;2,453;25;3;1992;1991;Fruehling;3;0,62;1,34;2,7;9,21;12,71
1992-03-26 00:00:00;2,304;26;3;1992;1991;Fruehling;3;0,62;1,34;2,7;9,21;12,71
1992-03-27 00:00:00;2,564;27;3;1992;1991;Fruehling;3;0,62;1,34;2,7;9,21;12,71
1992-03-28 00:00:00;2,236;28;3;1992;1991;Fruehling;3;0,62;1,34;2,7;9,21;12,71
1992-03-29 00:00:00;1,959;29;3;1992;1991;Fruehling;3;0,62;1,34;2,7;9,21;12,71
1992-03-30 00:00:00;1,906;30;3;1992;1991;Fruehling;3;0,62;1,34;2,7;9,21;12,71
1992-03-31 00:00:00;2,022;31;3;1992;1991;Fruehling;3;0,62;1,34;2,7;9,21;12,71
1992-04-01 00:00:00;5,056;1;4;1992;1992;Fruehling;4;0,62;1,34;2,7;9,21;12,71
1992-04-02 00:00:00;3,067;2;4;1992;1992;Fruehling;4;0,62;1,34;2,7;9,21;12,71
1992-04-03 00:00:00;2,537;3;4;1992;1992;Fruehling;4;0,62;1,34;2,7;9,21;12,71
1992-04-04 00:00:00;2,234;4;4;1992;1992;Fruehling;4;0,62;1,34;2,7;9,21;12,71
1992-04-05 00:00:00;1,917;5;4;1992;1992;Fruehling;4;0,62;1,34;2,7;9,21;12,71
1992-04-06 00:00:00;1,755;6;4;1992;1992;Fruehling;4;0,62;1,34;2,7;9,21;12,71
1992-04-07 00:00:00;1,989;7;4;1992;1992;Fruehling;4;0,62;1,34;2,7;9,21;12,71
1992-04-08 00:00:00;1,957;8;4;1992;1992;Fruehling;4;0,62;1,34;2,7;9,21;12,71
1992-04-09 00:00:00;1,82;9;4;1992;1992;Fruehling;4;0,62;1,34;2,7;9,21;12,71
1992-04-10 00:00:00;1,855;10;4;1992;1992;Fruehling;4;0,62;1,34;2,7;9,21;12,71
1992-04-11 00:00:00;1,85;11;4;1992;1992;Fruehling;4;0,62;1,34;2,7;9,21;12,71
1992-04-12 00:00:00;1,735;12;4;1992;1992;Fruehling;4;0,62;1,34;2,7;9,21;12,71
1992-04-13 00:00:00;2,34;13;4;1992;1992;Fruehling;4;0,62;1,34;2,7;9,21;12,71
1992-04-14 00:00:00;3,079;14;4;1992;1992;Fruehling;4;0,62;1,34;2,7;9,21;12,71
1992-04-15 00:00:00;2,303;15;4;1992;1992;Fruehling;4;0,62;1,34;2,7;9,21;12,71
1992-04-16 00:00:00;2,271;16;4;1992;1992;Fruehling;4;0,62;1,34;2,7;9,21;12,71
1992-04-17 00:00:00;2,127;17;4;1992;1992;Fruehling;4;0,62;1,34;2,7;9,21;12,71
1992-04-18 00:00:00;2,259;18;4;1992;1992;Fruehling;4;0,62;1,34;2,7;9,21;12,71
1992-04-19 00:00:00;2,066;19;4;1992;1992;Fruehling;4;0,62;1,34;2,7;9,21;12,71
1992-04-20 00:00:00;1,673;20;4;1992;1992;Fruehling;4;0,62;1,34;2,7;9,21;12,71
1992-04-21 00:00:00;1,568;21;4;1992;1992;Fruehling;4;0,62;1,34;2,7;9,21;12,71
1992-04-22 00:00:00;1,8;22;4;1992;1992;Fruehling;4;0,62;1,34;2,7;9,21;12,71
1992-04-23 00:00:00;1,988;23;4;1992;1992;Fruehling;4;0,62;1,34;2,7;9,21;12,71
1992-04-24 00:00:00;1,967;24;4;1992;1992;Fruehling;4;0,62;1,34;2,7;9,21;12,71
1992-04-25 00:00:00;1,785;25;4;1992;1992;Fruehling;4;0,62;1,34;2,7;9,21;12,71
1992-04-26 00:00:00;1,948;26;4;1992;1992;Fruehling;4;0,62;1,34;2,7;9,21;12,71
1992-04-27 00:00:00;3,063;27;4;1992;1992;Fruehling;4;0,62;1,34;2,7;9,21;12,71
1992-04-28 00:00:00;3,583;28;4;1992;1992;Fruehling;4;0,62;1,34;2,7;9,21;12,71
1992-04-29 00:00:00;4,383;29;4;1992;1992;Fruehling;4;0,62;1,34;2,7;9,21;12,71
1992-04-30 00:00:00;2,605;30;4;1992;1992;Fruehling;4;0,62;1,34;2,7;9,21;12,71
1992-05-01 00:00:00;3,035;1;5;1992;1992;Fruehling;5;0,62;1,34;2,7;9,21;12,71
1992-05-02 00:00:00;2,551;2;5;1992;1992;Fruehling;5;0,62;1,34;2,7;9,21;12,71
1992-05-03 00:00:00;1,919;3;5;1992;1992;Fruehling;5;0,62;1,34;2,7;9,21;12,71
1992-05-04 00:00:00;1,779;4;5;1992;1992;Fruehling;5;0,62;1,34;2,7;9,21;12,71
1992-05-05 00:00:00;1,872;5;5;1992;1992;Fruehling;5;0,62;1,34;2,7;9,21;12,71
1992-05-06 00:00:00;1,892;6;5;1992;1992;Fruehling;5;0,62;1,34;2,7;9,21;12,71
1992-05-07 00:00:00;1,831;7;5;1992;1992;Fruehling;5;0,62;1,34;2,7;9,21;12,71
1992-05-08 00:00:00;1,942;8;5;1992;1992;Fruehling;5;0,62;1,34;2,7;9,21;12,71
1992-05-09 00:00:00;1,955;9;5;1992;1992;Fruehling;5;0,62;1,34;2,7;9,21;12,71
1992-05-10 00:00:00;2,583;10;5;1992;1992;Fruehling;5;0,62;1,34;2,7;9,21;12,71
1992-05-11 00:00:00;2,324;11;5;1992;1992;Fruehling;5;0,62;1,34;2,7;9,21;12,71
1992-05-12 00:00:00;2,196;12;5;1992;1992;Fruehling;5;0,62;1,34;2,7;9,21;12,71
1992-05-13 00:00:00;1,827;13;5;1992;1992;Fruehling;5;0,62;1,34;2,7;9,21;12,71
1992-05-14 00:00:00;1,762;14;5;1992;1992;Fruehling;5;0,62;1,34;2,7;9,21;12,71
1992-05-15 00:00:00;1,744;15;5;1992;1992;Fruehling;5;0,62;1,34;2,7;9,21;12,71
1992-05-16 00:00:00;1,652;16;5;1992;1992;Fruehling;5;0,62;1,34;2,7;9,21;12,71
1992-05-17 00:00:00;1,455;17;5;1992;1992;Fruehling;5;0,62;1,34;2,7;9,21;12,71
1992-05-18 00:00:00;1,384;18;5;1992;1992;Fruehling;5;0,62;1,34;2,7;9,21;12,71
1992-05-19 00:00:00;1,638;19;5;1992;1992;Fruehling;5;0,62;1,34;2,7;9,21;12,71
1992-05-20 00:00:00;1,705;20;5;1992;1992;Fruehling;5;0,62;1,34;2,7;9,21;12,71
1992-05-21 00:00:00;1,646;21;5;1992;1992;Fruehling;5;0,62;1,34;2,7;9,21;12,71
1992-05-22 00:00:00;1,589;22;5;1992;1992;Fruehling;5;0,62;1,34;2,7;9,21;12,71
1992-05-23 00:00:00;1,549;23;5;1992;1992;Fruehling;5;0,62;1,34;2,7;9,21;12,71
1992-05-24 00:00:00;1,488;24;5;1992;1992;Fruehling;5;0,62;1,34;2,7;9,21;12,71
1992-05-25 00:00:00;1,421;25;5;1992;1992;Fruehling;5;0,62;1,34;2,7;9,21;12,71
1992-05-26 00:00:00;1,982;26;5;1992;1992;Fruehling;5;0,62;1,34;2,7;9,21;12,71
1992-05-27 00:00:00;1,684;27;5;1992;1992;Fruehling;5;0,62;1,34;2,7;9,21;12,71
1992-05-28 00:00:00;1,569;28;5;1992;1992;Fruehling;5;0,62;1,34;2,7;9,21;12,71
1992-05-29 00:00:00;1,434;29;5;1992;1992;Fruehling;5;0,62;1,34;2,7;9,21;12,71
1992-05-30 00:00:00;1,517;30;5;1992;1992;Fruehling;5;0,62;1,34;2,7;9,21;12,71
1992-05-31 00:00:00;2,331;31;5;1992;1992;Fruehling;5;0,62;1,34;2,7;9,21;12,71
1992-06-01 00:00:00;1,81;1;6;1992;1992;Sommer;6;0,62;1,34;2,7;9,21;12,71
1992-06-02 00:00:00;1,814;2;6;1992;1992;Sommer;6;0,62;1,34;2,7;9,21;12,71
1992-06-03 00:00:00;1,5;3;6;1992;1992;Sommer;6;0,62;1,34;2,7;9,21;12,71
1992-06-04 00:00:00;2,308;4;6;1992;1992;Sommer;6;0,62;1,34;2,7;9,21;12,71
1992-06-05 00:00:00;2,061;5;6;1992;1992;Sommer;6;0,62;1,34;2,7;9,21;12,71
1992-06-06 00:00:00;3,214;6;6;1992;1992;Sommer;6;0,62;1,34;2,7;9,21;12,71
1992-06-07 00:00:00;1,515;7;6;1992;1992;Sommer;6;0,62;1,34;2,7;9,21;12,71
1992-06-08 00:00:00;1,121;8;6;1992;1992;Sommer;6;0,62;1,34;2,7;9,21;12,71
1992-06-09 00:00:00;2,068;9;6;1992;1992;Sommer;6;0,62;1,34;2,7;9,21;12,71
1992-06-10 00:00:00;1,475;10;6;1992;1992;Sommer;6;0,62;1,34;2,7;9,21;12,71
1992-06-11 00:00:00;1,287;11;6;1992;1992;Sommer;6;0,62;1,34;2,7;9,21;12,71
1992-06-12 00:00:00;1,239;12;6;1992;1992;Sommer;6;0,62;1,34;2,7;9,21;12,71
1992-06-13 00:00:00;1,195;13;6;1992;1992;Sommer;6;0,62;1,34;2,7;9,21;12,71
1992-06-14 00:00:00;1,121;14;6;1992;1992;Sommer;6;0,62;1,34;2,7;9,21;12,71
1992-06-15 00:00:00;1,089;15;6;1992;1992;Sommer;6;0,62;1,34;2,7;9,21;12,71
1992-06-16 00:00:00;1,333;16;6;1992;1992;Sommer;6;0,62;1,34;2,7;9,21;12,71
1992-06-17 00:00:00;1,388;17;6;1992;1992;Sommer;6;0,62;1,34;2,7;9,21;12,71
1992-06-18 00:00:00;1,401;18;6;1992;1992;Sommer;6;0,62;1,34;2,7;9,21;12,71
1992-06-19 00:00:00;1,259;19;6;1992;1992;Sommer;6;0,62;1,34;2,7;9,21;12,71
1992-06-20 00:00:00;2,346;20;6;1992;1992;Sommer;6;0,62;1,34;2,7;9,21;12,71
1992-06-21 00:00:00;2,246;21;6;1992;1992;Sommer;6;0,62;1,34;2,7;9,21;12,71
1992-06-22 00:00:00;1,636;22;6;1992;1992;Sommer;6;0,62;1,34;2,7;9,21;12,71
1992-06-23 00:00:00;1,618;23;6;1992;1992;Sommer;6;0,62;1,34;2,7;9,21;12,71
1992-06-24 00:00:00;1,584;24;6;1992;1992;Sommer;6;0,62;1,34;2,7;9,21;12,71
