,STATIONS_ID,MESS_DATUM,QN_3,  FX,  FM,QN_4, RSK,RSKF, SDK,SHK_TAG,  NM, VPM,  PM, TMK, UPM, TXK, TNK, TGK,eor,Datum,Jahreszeit,Jahr,Monat
13380,15963,1991-02-20,,,,10,0.0,0.0,,3.0,5.3,5.8,,0.9,90.0,5.8,-1.6,-3.5,eor,1991-02-20,Winter,1991,2
13381,15963,1991-02-21,,,,10,2.2,6.0,,0.0,3.0,7.1,,6.6,75.0,11.4,-0.5,-0.5,eor,1991-02-21,Winter,1991,2
13382,15963,1991-02-22,,,,10,0.0,0.0,,0.0,4.7,6.4,,6.0,70.0,9.3,3.3,1.7,eor,1991-02-22,Winter,1991,2
13383,15963,1991-02-23,,,,10,0.0,0.0,,0.0,8.0,9.3,,9.4,79.0,10.6,5.0,4.6,eor,1991-02-23,Winter,1991,2
13384,15963,1991-02-24,,,,10,0.6,6.0,,0.0,1.3,7.1,,7.2,71.0,16.5,3.8,1.1,eor,1991-02-24,Winter,1991,2
13385,15963,1991-02-25,,,,10,0.0,0.0,,0.0,8.0,9.6,,7.6,91.0,9.1,3.5,-0.4,eor,1991-02-25,Winter,1991,2
13386,15963,1991-02-26,,,,10,0.0,0.0,,0.0,2.7,8.2,,7.5,80.0,14.3,1.5,-0.6,eor,1991-02-26,Winter,1991,2
13387,15963,1991-02-27,,,,10,0.0,0.0,,0.0,3.3,6.5,,4.7,75.0,10.5,0.8,-1.5,eor,1991-02-27,Winter,1991,2
13388,15963,1991-02-28,,,,10,0.3,6.0,,0.0,8.0,6.1,,3.3,79.0,4.2,2.0,0.7,eor,1991-02-28,Winter,1991,2
13389,15963,1991-03-01,,,,10,0.8,6.0,,0.0,4.3,6.2,,5.0,73.0,9.3,-0.8,-2.1,eor,1991-03-01,Fruehling,1991,3
13390,15963,1991-03-02,,,,10,0.0,0.0,,0.0,8.0,7.9,,5.8,86.0,8.0,3.0,0.6,eor,1991-03-02,Fruehling,1991,3
13391,15963,1991-03-03,,,,10,0.0,0.0,,0.0,2.3,7.3,,6.8,75.0,12.4,3.5,0.5,eor,1991-03-03,Fruehling,1991,3
13392,15963,1991-03-04,,,,10,1.1,6.0,,0.0,4.7,7.4,,6.7,77.0,11.1,1.6,-1.3,eor,1991-03-04,Fruehling,1991,3
13393,15963,1991-03-05,,,,10,0.4,6.0,,0.0,7.7,9.3,,8.4,85.0,10.6,5.9,5.2,eor,1991-03-05,Fruehling,1991,3
13394,15963,1991-03-06,,,,10,0.0,0.0,,0.0,6.7,9.7,,11.8,70.0,16.0,8.5,7.2,eor,1991-03-06,Fruehling,1991,3
13395,15963,1991-03-07,,,,10,0.0,0.0,,0.0,7.0,9.5,,12.0,67.0,14.8,10.0,8.7,eor,1991-03-07,Fruehling,1991,3
13396,15963,1991-03-08,,,,10,0.0,0.0,,0.0,6.3,9.1,,12.2,64.0,15.0,9.5,7.7,eor,1991-03-08,Fruehling,1991,3
13397,15963,1991-03-09,,,,10,0.0,0.0,,0.0,7.7,10.5,,10.0,84.0,13.0,8.2,6.3,eor,1991-03-09,Fruehling,1991,3
13398,15963,1991-03-10,,,,10,0.4,6.0,,0.0,6.3,9.4,,12.0,69.0,17.0,8.0,5.6,eor,1991-03-10,Fruehling,1991,3
13399,15963,1991-03-11,,,,10,0.0,0.0,,0.0,6.0,11.1,,12.0,81.0,15.1,8.5,6.7,eor,1991-03-11,Fruehling,1991,3
13400,15963,1991-03-12,,,,10,0.0,0.0,,0.0,3.7,9.4,,10.6,76.0,16.0,5.3,3.5,eor,1991-03-12,Fruehling,1991,3
13401,15963,1991-03-13,,,,10,0.0,0.0,,0.0,0.7,7.8,,10.2,64.0,18.3,5.8,3.0,eor,1991-03-13,Fruehling,1991,3
13402,15963,1991-03-14,,,,10,0.0,0.0,,0.0,3.7,10.0,,12.6,70.0,20.0,6.3,3.4,eor,1991-03-14,Fruehling,1991,3
13403,15963,1991-03-15,,,,10,0.0,0.0,,0.0,7.7,11.2,,10.9,86.0,12.4,10.6,8.0,eor,1991-03-15,Fruehling,1991,3
13404,15963,1991-03-16,,,,10,0.0,0.0,,0.0,4.3,10.4,,12.7,70.0,17.3,9.1,7.0,eor,1991-03-16,Fruehling,1991,3
13405,15963,1991-03-17,,,,10,0.0,0.0,,0.0,5.7,9.9,,9.4,82.0,13.0,8.4,5.7,eor,1991-03-17,Fruehling,1991,3
13406,15963,1991-03-18,,,,10,0.5,6.0,,0.0,5.0,9.6,,10.0,80.0,14.7,4.7,2.3,eor,1991-03-18,Fruehling,1991,3
13407,15963,1991-03-19,,,,10,3.5,6.0,,0.0,7.3,11.5,,11.9,84.0,13.2,8.7,7.0,eor,1991-03-19,Fruehling,1991,3
13408,15963,1991-03-20,,,,10,1.4,6.0,,0.0,7.0,11.7,,12.6,80.0,15.2,10.9,9.8,eor,1991-03-20,Fruehling,1991,3
13409,15963,1991-03-21,,,,10,12.8,6.0,,0.0,8.0,10.3,,9.7,81.0,14.1,7.3,10.9,eor,1991-03-21,Fruehling,1991,3
13410,15963,1991-03-22,,,,10,3.2,6.0,,0.0,7.0,8.3,,7.2,80.0,11.0,6.0,3.6,eor,1991-03-22,Fruehling,1991,3
13411,15963,1991-03-23,,,,10,0.0,0.0,,0.0,5.7,7.7,,7.3,76.0,10.6,4.0,2.8,eor,1991-03-23,Fruehling,1991,3
13412,15963,1991-03-24,,,,10,0.0,0.0,,0.0,4.3,8.3,,7.7,79.0,11.8,3.1,1.5,eor,1991-03-24,Fruehling,1991,3
13413,15963,1991-03-25,,,,10,1.1,6.0,,0.0,5.3,6.5,,5.7,72.0,9.1,5.0,3.0,eor,1991-03-25,Fruehling,1991,3
13414,15963,1991-03-26,,,,10,0.0,0.0,,0.0,4.0,6.0,,7.1,59.0,10.9,5.7,4.6,eor,1991-03-26,Fruehling,1991,3
13415,15963,1991-03-27,,,,10,0.0,0.0,,0.0,0.0,5.9,,7.8,56.0,12.5,3.0,0.0,eor,1991-03-27,Fruehling,1991,3
13416,15963,1991-03-28,,,,10,0.0,0.0,,0.0,4.7,5.5,,6.3,57.0,10.7,2.1,0.2,eor,1991-03-28,Fruehling,1991,3
13417,15963,1991-03-29,,,,10,0.0,0.0,,0.0,0.7,5.0,,5.3,60.0,10.0,-1.1,-2.0,eor,1991-03-29,Fruehling,1991,3
13418,15963,1991-03-30,,,,10,0.0,0.0,,0.0,0.0,5.0,,3.9,66.0,10.3,-2.3,-2.5,eor,1991-03-30,Fruehling,1991,3
13419,15963,1991-03-31,,,,10,0.0,0.0,,0.0,6.3,8.3,,8.2,75.0,12.0,3.2,2.3,eor,1991-03-31,Fruehling,1991,3
13420,15963,1991-04-01,,,,10,0.0,0.0,,0.0,7.3,9.2,,12.4,64.0,17.2,6.4,5.4,eor,1991-04-01,Fruehling,1991,4
13421,15963,1991-04-02,,,,10,0.0,0.0,,0.0,3.0,8.6,,12.7,59.0,18.2,8.8,6.7,eor,1991-04-02,Fruehling,1991,4
13422,15963,1991-04-03,,,,10,1.4,6.0,,0.0,4.3,8.9,,9.5,71.0,14.0,7.1,7.0,eor,1991-04-03,Fruehling,1991,4
13423,15963,1991-04-04,,,,10,0.0,0.0,,0.0,5.7,7.5,,9.1,68.0,14.8,3.0,1.3,eor,1991-04-04,Fruehling,1991,4
13424,15963,1991-04-05,,,,10,0.0,0.0,,0.0,3.0,7.9,,9.7,65.0,14.0,6.5,5.0,eor,1991-04-05,Fruehling,1991,4
13425,15963,1991-04-06,,,,10,0.7,6.0,,0.0,5.0,7.7,,10.9,62.0,15.4,5.0,3.0,eor,1991-04-06,Fruehling,1991,4
13426,15963,1991-04-07,,,,10,7.5,6.0,,0.0,5.3,8.6,,10.2,69.0,13.1,7.5,6.0,eor,1991-04-07,Fruehling,1991,4
13427,15963,1991-04-08,,,,10,1.0,6.0,,0.0,6.0,9.5,,10.5,76.0,13.5,6.0,4.5,eor,1991-04-08,Fruehling,1991,4
13428,15963,1991-04-09,,,,10,0.0,0.0,,0.0,4.0,8.5,,10.1,69.0,15.8,7.6,5.7,eor,1991-04-09,Fruehling,1991,4
13429,15963,1991-04-10,,,,10,0.0,0.0,,0.0,2.3,8.0,,13.5,54.0,18.5,5.3,3.5,eor,1991-04-10,Fruehling,1991,4
13430,15963,1991-04-11,,,,10,0.0,0.0,,0.0,2.3,7.1,,13.8,45.0,20.0,8.5,6.0,eor,1991-04-11,Fruehling,1991,4
13431,15963,1991-04-12,,,,10,0.0,0.0,,0.0,0.7,8.1,,15.5,46.0,22.0,9.4,6.9,eor,1991-04-12,Fruehling,1991,4
13432,15963,1991-04-13,,,,10,0.0,0.0,,0.0,0.0,8.3,,13.4,55.0,21.5,6.0,4.0,eor,1991-04-13,Fruehling,1991,4
13433,15963,1991-04-14,,,,10,0.0,0.0,,0.0,3.0,7.8,,15.4,50.0,21.0,7.4,5.1,eor,1991-04-14,Fruehling,1991,4
13434,15963,1991-04-15,,,,10,0.0,0.0,,0.0,2.3,8.3,,14.2,53.0,21.0,6.7,4.1,eor,1991-04-15,Fruehling,1991,4
13435,15963,1991-04-16,,,,10,0.0,0.0,,0.0,6.7,6.6,,5.7,67.0,13.0,2.6,4.6,eor,1991-04-16,Fruehling,1991,4
13436,15963,1991-04-17,,,,10,1.6,8.0,,0.0,4.3,6.2,,5.2,67.0,10.6,2.5,1.7,eor,1991-04-17,Fruehling,1991,4
13437,15963,1991-04-18,,,,10,3.8,6.0,,0.0,6.3,6.7,,3.5,86.0,7.0,-1.9,-2.0,eor,1991-04-18,Fruehling,1991,4
13438,15963,1991-04-19,,,,10,0.2,6.0,,0.0,4.7,5.6,,4.4,70.0,8.2,1.9,2.2,eor,1991-04-19,Fruehling,1991,4
13439,15963,1991-04-20,,,,10,0.0,0.0,,0.0,3.3,4.7,,1.5,72.0,8.1,-2.1,-3.0,eor,1991-04-20,Fruehling,1991,4
13440,15963,1991-04-21,,,,10,1.3,6.0,,0.0,1.7,4.9,,4.3,64.0,10.0,-3.4,-4.0,eor,1991-04-21,Fruehling,1991,4
13441,15963,1991-04-22,,,,10,5.0,6.0,,0.0,6.3,7.7,,4.4,91.0,9.3,3.1,2.7,eor,1991-04-22,Fruehling,1991,4
13442,15963,1991-04-23,,,,10,5.7,6.0,,0.0,5.3,7.5,,5.3,85.0,8.7,2.4,1.3,eor,1991-04-23,Fruehling,1991,4
13443,15963,1991-04-24,,,,10,0.0,0.0,,0.0,4.7,7.2,,5.1,82.0,10.6,1.9,1.0,eor,1991-04-24,Fruehling,1991,4
13444,15963,1991-04-25,,,,10,1.0,6.0,,0.0,1.3,6.9,,7.1,70.0,13.7,0.1,-0.9,eor,1991-04-25,Fruehling,1991,4
13445,15963,1991-04-26,,,,10,0.0,0.0,,0.0,1.3,6.6,,9.6,56.0,15.1,3.4,1.6,eor,1991-04-26,Fruehling,1991,4
13446,15963,1991-04-27,,,,10,0.0,0.0,,0.0,1.7,7.5,,8.6,70.0,15.0,1.4,0.5,eor,1991-04-27,Fruehling,1991,4
13447,15963,1991-04-28,,,,10,0.0,0.0,,0.0,3.7,6.8,,7.2,69.0,13.2,2.5,1.5,eor,1991-04-28,Fruehling,1991,4
13448,15963,1991-04-29,,,,10,0.4,6.0,,0.0,7.3,7.6,,7.0,77.0,11.1,1.6,0.6,eor,1991-04-29,Fruehling,1991,4
13449,15963,1991-04-30,,,,10,6.9,6.0,,0.0,8.0,9.2,,8.1,84.0,11.1,6.1,5.0,eor,1991-04-30,Fruehling,1991,4
13450,15963,1991-05-01,,,,10,0.3,6.0,,0.0,7.7,8.1,,7.8,76.0,12.2,5.0,4.3,eor,1991-05-01,Fruehling,1991,5
13451,15963,1991-05-02,,,,10,2.2,6.0,,0.0,8.0,8.9,,7.5,85.0,9.1,6.5,5.8,eor,1991-05-02,Fruehling,1991,5
13452,15963,1991-05-03,,,,10,1.7,6.0,,0.0,6.0,7.5,,6.6,77.0,10.5,4.2,3.1,eor,1991-05-03,Fruehling,1991,5
13453,15963,1991-05-04,,,,10,3.5,6.0,,0.0,6.0,8.0,,6.2,84.0,12.0,4.6,4.5,eor,1991-05-04,Fruehling,1991,5
13454,15963,1991-05-05,,,,10,0.0,0.0,,0.0,6.0,7.9,,7.1,80.0,12.4,1.7,1.0,eor,1991-05-05,Fruehling,1991,5
13455,15963,1991-05-06,,,,10,0.0,0.0,,0.0,6.0,8.5,,7.9,78.0,12.4,5.0,3.8,eor,1991-05-06,Fruehling,1991,5
13456,15963,1991-05-07,,,,10,0.0,0.0,,0.0,6.7,8.8,,9.9,71.0,13.2,5.2,3.8,eor,1991-05-07,Fruehling,1991,5
13457,15963,1991-05-08,,,,10,0.0,0.0,,0.0,4.0,7.7,,10.9,59.0,16.1,8.0,7.3,eor,1991-05-08,Fruehling,1991,5
13458,15963,1991-05-09,,,,10,0.0,0.0,,0.0,5.0,8.4,,11.3,63.0,16.4,2.9,1.5,eor,1991-05-09,Fruehling,1991,5
13459,15963,1991-05-10,,,,10,0.0,0.0,,0.0,5.0,9.7,,13.6,64.0,17.0,6.0,4.4,eor,1991-05-10,Fruehling,1991,5
13460,15963,1991-05-11,,,,10,1.4,6.0,,0.0,4.0,8.0,,12.6,57.0,17.0,8.0,7.0,eor,1991-05-11,Fruehling,1991,5
13461,15963,1991-05-12,,,,10,0.0,0.0,,0.0,6.3,8.7,,10.8,68.0,15.0,9.5,9.0,eor,1991-05-12,Fruehling,1991,5
13462,15963,1991-05-13,,,,10,3.5,6.0,,0.0,5.7,9.8,,14.2,62.0,17.5,5.5,3.5,eor,1991-05-13,Fruehling,1991,5
13463,15963,1991-05-14,,,,10,0.7,6.0,,0.0,5.3,9.6,,9.9,74.0,14.5,7.5,10.0,eor,1991-05-14,Fruehling,1991,5
13464,15963,1991-05-15,,,,10,16.4,6.0,,0.0,7.3,9.2,,7.2,86.0,12.0,5.0,4.0,eor,1991-05-15,Fruehling,1991,5
13465,15963,1991-05-16,,,,10,1.0,6.0,,0.0,3.3,7.4,,7.5,69.0,13.0,3.5,2.5,eor,1991-05-16,Fruehling,1991,5
13466,15963,1991-05-17,,,,10,0.0,0.0,,0.0,6.3,8.2,,8.6,72.0,11.0,6.0,5.0,eor,1991-05-17,Fruehling,1991,5
13467,15963,1991-05-18,,,,10,0.0,0.0,,0.0,3.0,8.3,,10.0,68.0,14.0,6.5,3.5,eor,1991-05-18,Fruehling,1991,5
13468,15963,1991-05-19,,,,10,0.0,0.0,,0.0,6.0,8.6,,12.6,62.0,16.0,4.0,1.5,eor,1991-05-19,Fruehling,1991,5
13469,15963,1991-05-20,,,,10,0.0,0.0,,0.0,5.7,13.0,,14.9,77.0,18.5,11.5,10.5,eor,1991-05-20,Fruehling,1991,5
13470,15963,1991-05-21,,,,10,0.0,0.0,,0.0,7.7,13.9,,16.0,77.0,18.0,12.5,12.0,eor,1991-05-21,Fruehling,1991,5
13471,15963,1991-05-22,,,,10,0.0,0.0,,0.0,3.0,9.8,,13.2,61.0,18.0,10.5,7.5,eor,1991-05-22,Fruehling,1991,5
13472,15963,1991-05-23,,,,10,0.0,0.0,,0.0,2.3,7.5,,10.1,59.0,14.0,5.0,4.5,eor,1991-05-23,Fruehling,1991,5
13473,15963,1991-05-24,,,,10,0.0,0.0,,0.0,3.3,6.6,,10.1,55.0,14.0,2.5,2.0,eor,1991-05-24,Fruehling,1991,5
13474,15963,1991-05-25,,,,10,1.1,6.0,,0.0,6.3,9.3,,11.5,69.0,15.5,3.5,1.5,eor,1991-05-25,Fruehling,1991,5
13475,15963,1991-05-26,,,,10,1.0,6.0,,0.0,7.7,11.1,,11.9,81.0,14.0,9.5,9.0,eor,1991-05-26,Fruehling,1991,5
13476,15963,1991-05-27,,,,10,0.0,0.0,,0.0,7.0,10.2,,12.9,69.0,15.5,9.5,7.0,eor,1991-05-27,Fruehling,1991,5
13477,15963,1991-05-28,,,,10,0.0,0.0,,0.0,5.7,11.5,,13.5,74.0,17.0,11.0,11.0,eor,1991-05-28,Fruehling,1991,5
13478,15963,1991-05-29,,,,10,0.0,0.0,,0.0,2.0,10.9,,16.4,58.0,20.0,8.0,6.0,eor,1991-05-29,Fruehling,1991,5
13479,15963,1991-05-30,,,,10,0.0,0.0,,0.0,1.3,10.6,,17.8,52.0,21.5,10.0,7.5,eor,1991-05-30,Fruehling,1991,5
13480,15963,1991-05-31,,,,10,0.0,0.0,,0.0,1.3,11.7,,12.4,79.0,18.0,11.0,9.5,eor,1991-05-31,Fruehling,1991,5
13481,15963,1991-06-01,,,,10,0.0,0.0,,0.0,3.7,7.6,,11.8,55.0,16.0,9.0,8.5,eor,1991-06-01,Sommer,1991,6
13482,15963,1991-06-02,,,,10,0.0,0.0,,0.0,2.7,7.4,,13.5,49.0,17.0,5.0,4.5,eor,1991-06-02,Sommer,1991,6
13483,15963,1991-06-03,,,,10,4.0,6.0,,0.0,7.7,9.1,,9.0,77.0,13.0,8.0,8.5,eor,1991-06-03,Sommer,1991,6
13484,15963,1991-06-04,,,,10,0.0,0.0,,0.0,3.7,7.2,,10.1,58.0,13.0,4.5,4.0,eor,1991-06-04,Sommer,1991,6
13485,15963,1991-06-05,,,,10,0.0,0.0,,0.0,5.7,6.4,,11.4,50.0,14.5,4.0,2.0,eor,1991-06-05,Sommer,1991,6
13486,15963,1991-06-06,,,,10,0.2,6.0,,0.0,7.7,9.8,,12.5,68.0,14.0,10.0,8.0,eor,1991-06-06,Sommer,1991,6
13487,15963,1991-06-07,,,,10,1.5,6.0,,0.0,7.7,12.4,,14.8,73.0,17.0,9.0,8.5,eor,1991-06-07,Sommer,1991,6
13488,15963,1991-06-08,,,,10,0.0,0.0,,0.0,6.7,10.6,,13.8,67.0,17.5,11.5,11.0,eor,1991-06-08,Sommer,1991,6
13489,15963,1991-06-09,,,,10,7.7,6.0,,0.0,7.7,12.0,,14.5,72.0,18.0,11.0,10.0,eor,1991-06-09,Sommer,1991,6
13490,15963,1991-06-10,,,,10,1.0,6.0,,0.0,7.0,11.7,,14.1,72.0,17.8,10.0,9.0,eor,1991-06-10,Sommer,1991,6
13491,15963,1991-06-11,,,,10,0.0,0.0,,0.0,5.7,9.7,,15.1,57.0,18.7,10.9,8.7,eor,1991-06-11,Sommer,1991,6
13492,15963,1991-06-12,,,,10,1.7,6.0,,0.0,7.0,12.6,,16.7,64.0,22.7,14.0,12.0,eor,1991-06-12,Sommer,1991,6
13493,15963,1991-06-13,,,,10,0.0,0.0,,0.0,6.0,10.3,,13.0,67.0,17.1,11.0,8.6,eor,1991-06-13,Sommer,1991,6
13494,15963,1991-06-14,,,,10,0.0,0.0,,0.0,5.3,9.6,,14.7,58.0,18.3,9.4,6.6,eor,1991-06-14,Sommer,1991,6
13495,15963,1991-06-15,,,,10,5.3,6.0,,0.0,8.0,11.4,,15.4,66.0,19.6,11.6,8.9,eor,1991-06-15,Sommer,1991,6
13496,15963,1991-06-16,,,,10,0.0,0.0,,0.0,7.3,9.8,,12.6,67.0,16.0,11.0,8.4,eor,1991-06-16,Sommer,1991,6
13497,15963,1991-06-17,,,,10,0.5,6.0,,0.0,4.7,9.7,,14.5,60.0,18.1,8.2,6.0,eor,1991-06-17,Sommer,1991,6
13498,15963,1991-06-18,,,,10,3.9,6.0,,0.0,6.7,11.0,,11.1,82.0,16.8,10.0,7.4,eor,1991-06-18,Sommer,1991,6
13499,15963,1991-06-19,,,,10,3.6,6.0,,0.0,6.7,10.8,,12.0,76.0,14.4,9.4,6.9,eor,1991-06-19,Sommer,1991,6
13500,15963,1991-06-20,,,,10,8.8,6.0,,0.0,5.3,12.2,,11.3,89.0,13.5,10.4,8.5,eor,1991-06-20,Sommer,1991,6
13501,15963,1991-06-21,,,,10,0.7,6.0,,0.0,5.7,13.4,,17.4,71.0,22.0,8.0,5.6,eor,1991-06-21,Sommer,1991,6
13502,15963,1991-06-22,,,,10,0.0,0.0,,0.0,3.3,14.1,,17.4,69.0,21.4,15.3,13.4,eor,1991-06-22,Sommer,1991,6
13503,15963,1991-06-23,,,,10,0.0,0.0,,0.0,5.3,13.4,,17.6,66.0,21.0,12.6,10.0,eor,1991-06-23,Sommer,1991,6
13504,15963,1991-06-24,,,,10,4.3,6.0,,0.0,7.0,14.8,,17.1,75.0,21.5,15.5,13.1,eor,1991-06-24,Sommer,1991,6
13505,15963,1991-06-25,,,,10,2.7,6.0,,0.0,8.0,17.1,,19.4,77.0,23.3,14.5,13.0,eor,1991-06-25,Sommer,1991,6
13506,15963,1991-06-26,,,,10,0.0,0.0,,0.0,4.3,12.7,,15.7,70.0,20.5,14.0,14.0,eor,1991-06-26,Sommer,1991,6
13507,15963,1991-06-27,,,,10,43.9,6.0,,0.0,7.0,12.1,,12.2,83.0,17.0,10.5,9.8,eor,1991-06-27,Sommer,1991,6
13508,15963,1991-06-28,,,,10,0.0,0.0,,0.0,5.7,11.0,,12.7,73.0,16.3,10.7,9.5,eor,1991-06-28,Sommer,1991,6
13509,15963,1991-06-29,,,,10,0.0,0.0,,0.0,5.0,11.1,,12.2,77.0,16.0,8.9,6.3,eor,1991-06-29,Sommer,1991,6
13510,15963,1991-06-30,,,,10,1.3,6.0,,0.0,5.7,14.2,,17.4,71.0,21.3,9.9,7.8,eor,1991-06-30,Sommer,1991,6
13511,15963,1991-07-01,,,,10,6.7,6.0,,0.0,8.0,17.8,,17.3,89.0,19.0,15.7,13.1,eor,1991-07-01,Sommer,1991,7
13512,15963,1991-07-02,,,,10,0.0,0.0,,0.0,3.0,17.1,,23.8,60.0,29.3,16.5,13.6,eor,1991-07-02,Sommer,1991,7
13513,15963,1991-07-03,,,,10,0.0,0.0,,0.0,0.7,16.2,,24.4,56.0,29.4,16.1,13.2,eor,1991-07-03,Sommer,1991,7
13514,15963,1991-07-04,,,,10,0.0,0.0,,0.0,1.3,16.4,,24.2,54.0,27.9,19.3,15.0,eor,1991-07-04,Sommer,1991,7
13515,15963,1991-07-05,,,,10,0.0,0.0,,0.0,1.0,20.1,,26.4,59.0,31.0,18.8,14.4,eor,1991-07-05,Sommer,1991,7
13516,15963,1991-07-06,,,,10,0.0,0.0,,0.0,1.7,19.3,,24.6,59.0,31.7,21.0,16.8,eor,1991-07-06,Sommer,1991,7
13517,15963,1991-07-07,,,,10,0.0,0.0,,0.0,1.0,17.9,,25.3,58.0,31.9,17.4,14.1,eor,1991-07-07,Sommer,1991,7
13518,15963,1991-07-08,,,,10,0.0,0.0,,0.0,6.7,19.1,,22.6,70.0,27.7,19.5,16.0,eor,1991-07-08,Sommer,1991,7
13519,15963,1991-07-09,,,,10,0.0,0.0,,0.0,3.3,14.1,,18.8,63.0,22.3,17.5,15.9,eor,1991-07-09,Sommer,1991,7
13520,15963,1991-07-10,,,,10,0.0,0.0,,0.0,1.7,13.8,,22.5,54.0,26.6,12.3,8.6,eor,1991-07-10,Sommer,1991,7
13521,15963,1991-07-11,,,,10,0.0,0.0,,0.0,1.7,18.7,,26.6,54.0,33.6,18.0,13.7,eor,1991-07-11,Sommer,1991,7
13522,15963,1991-07-12,,,,10,0.0,0.0,,0.0,5.3,15.8,,21.4,62.0,25.6,19.5,15.7,eor,1991-07-12,Sommer,1991,7
13523,15963,1991-07-13,,,,10,19.5,6.0,,0.0,7.7,16.5,,16.8,83.0,20.9,15.0,10.6,eor,1991-07-13,Sommer,1991,7
13524,15963,1991-07-14,,,,10,0.0,0.0,,0.0,6.3,15.4,,18.2,73.0,23.7,15.0,11.2,eor,1991-07-14,Sommer,1991,7
13525,15963,1991-07-15,,,,10,0.0,0.0,,0.0,6.7,15.3,,17.0,79.0,19.7,13.7,9.6,eor,1991-07-15,Sommer,1991,7
13526,15963,1991-07-16,,,,10,0.0,0.0,,0.0,7.0,14.7,,16.7,76.0,19.0,14.1,10.0,eor,1991-07-16,Sommer,1991,7
13527,15963,1991-07-17,,,,10,0.0,0.0,,0.0,6.0,13.5,,15.8,75.0,20.6,12.2,7.9,eor,1991-07-17,Sommer,1991,7
13528,15963,1991-07-18,,,,10,6.1,6.0,,0.0,6.3,15.3,,16.2,83.0,18.5,11.4,7.2,eor,1991-07-18,Sommer,1991,7
13529,15963,1991-07-19,,,,10,1.3,6.0,,0.0,7.7,14.3,,15.8,79.0,18.3,14.8,11.1,eor,1991-07-19,Sommer,1991,7
13530,15963,1991-07-20,,,,10,0.0,0.0,,0.0,7.3,14.6,,16.5,78.0,20.2,13.5,9.5,eor,1991-07-20,Sommer,1991,7
13531,15963,1991-07-21,,,,10,5.0,6.0,,0.0,5.3,15.4,,16.0,84.0,20.4,13.9,9.5,eor,1991-07-21,Sommer,1991,7
13532,15963,1991-07-22,,,,10,0.0,0.0,,0.0,1.3,13.5,,18.4,65.0,23.7,10.5,6.4,eor,1991-07-22,Sommer,1991,7
13533,15963,1991-07-23,,,,10,1.8,6.0,,0.0,1.3,14.1,,21.9,56.0,28.4,12.7,8.0,eor,1991-07-23,Sommer,1991,7
13534,15963,1991-07-24,,,,10,3.8,6.0,,0.0,6.0,15.0,,18.1,71.0,21.5,17.0,12.3,eor,1991-07-24,Sommer,1991,7
13535,15963,1991-07-25,,,,10,0.9,6.0,,0.0,5.3,14.4,,15.3,82.0,19.5,13.2,8.6,eor,1991-07-25,Sommer,1991,7
13536,15963,1991-07-26,,,,10,1.5,6.0,,0.0,6.0,15.2,,17.1,78.0,22.5,13.5,9.0,eor,1991-07-26,Sommer,1991,7
13537,15963,1991-07-27,,,,10,0.0,0.0,,0.0,3.0,15.8,,17.5,80.0,22.5,12.2,7.6,eor,1991-07-27,Sommer,1991,7
13538,15963,1991-07-28,,,,10,0.0,0.0,,0.0,1.3,14.2,,21.1,59.0,27.2,12.9,7.9,eor,1991-07-28,Sommer,1991,7
13539,15963,1991-07-29,,,,10,0.0,0.0,,0.0,1.3,13.6,,23.9,47.0,28.9,16.7,10.8,eor,1991-07-29,Sommer,1991,7
13540,15963,1991-07-30,,,,10,1.4,6.0,,0.0,2.3,15.3,,24.9,50.0,29.6,15.8,10.1,eor,1991-07-30,Sommer,1991,7
13541,15963,1991-07-31,,,,10,3.4,6.0,,0.0,5.3,16.7,,16.8,87.0,24.6,16.0,11.6,eor,1991-07-31,Sommer,1991,7
13542,15963,1991-08-01,,,,10,0.0,0.0,,0.0,3.7,16.4,,18.9,75.0,24.0,13.0,8.3,eor,1991-08-01,Sommer,1991,8
13543,15963,1991-08-02,,,,10,0.0,0.0,,0.0,1.7,16.3,,21.0,68.0,26.4,13.2,8.1,eor,1991-08-02,Sommer,1991,8
13544,15963,1991-08-03,,,,10,0.0,0.0,,0.0,3.7,16.4,,19.6,72.0,25.2,15.0,9.6,eor,1991-08-03,Sommer,1991,8
13545,15963,1991-08-04,,,,10,0.0,0.0,,0.0,2.3,17.4,,21.2,69.0,26.9,15.9,10.2,eor,1991-08-04,Sommer,1991,8
13546,15963,1991-08-05,,,,10,0.0,0.0,,0.0,4.3,17.1,,22.8,64.0,27.5,15.9,10.4,eor,1991-08-05,Sommer,1991,8
13547,15963,1991-08-06,,,,10,0.0,0.0,,0.0,1.7,17.3,,24.6,57.0,31.5,18.7,12.9,eor,1991-08-06,Sommer,1991,8
13548,15963,1991-08-07,,,,10,19.9,6.0,,0.0,5.7,20.1,,22.1,74.0,28.5,17.7,13.9,eor,1991-08-07,Sommer,1991,8
13549,15963,1991-08-08,,,,10,5.6,6.0,,0.0,6.3,17.5,,17.4,87.0,19.9,16.7,15.3,eor,1991-08-08,Sommer,1991,8
13550,15963,1991-08-09,,,,10,0.0,0.0,,0.0,1.0,14.7,,18.0,72.0,23.2,11.6,9.1,eor,1991-08-09,Sommer,1991,8
13551,15963,1991-08-10,,,,10,0.0,0.0,,0.0,7.0,19.6,,21.4,77.0,24.2,17.0,14.1,eor,1991-08-10,Sommer,1991,8
